index,DATE,VISITOR,VISITOR_PTS,HOME,HOME_PTS,HOME_WIN,WINNING_TEAM,HOME_CUM_WIN_PCT,AWAY_CUM_WIN_PCT,HOME_ROLL_WIN_PCT,AWAY_ROLL_WIN_PCT
487,2019-12-20,Sacramento Kings,105,Indiana Pacers,119,True,Indiana Pacers,0.6785714285714286,0.4444444444444444,0.8,0.6
488,2019-12-20,Detroit Pistons,93,Boston Celtics,114,True,Boston Celtics,0.72,0.39285714285714285,0.6,0.4
489,2019-12-20,Washington Wizards,118,Toronto Raptors,122,True,Toronto Raptors,0.7037037037037037,0.3076923076923077,0.8,0.2
490,2019-12-20,New York Knicks,114,Miami Heat,129,True,Miami Heat,0.7142857142857143,0.25,0.6,0.6
491,2019-12-20,Phoenix Suns,108,Oklahoma City Thunder,126,True,Oklahoma City Thunder,0.48148148148148145,0.4074074074074074,0.6,0.2
492,2019-12-20,Dallas Mavericks,117,Philadelphia 76ers,98,False,Dallas Mavericks,0.6896551724137931,0.6666666666666666,0.6,0.4
493,2019-12-20,Minnesota Timberwolves,100,Denver Nuggets,109,True,Denver Nuggets,0.6923076923076923,0.38461538461538464,0.8,0.0
494,2019-12-20,Orlando Magic,103,Portland Trail Blazers,118,True,Portland Trail Blazers,0.42857142857142855,0.42857142857142855,0.6,0.2
495,2019-12-20,New Orleans Pelicans,102,Golden State Warriors,106,True,Golden State Warriors,0.1724137931034483,0.2413793103448276,0.0,0.2
496,2019-12-20,Memphis Grizzlies,107,Cleveland Cavaliers,114,True,Cleveland Cavaliers,0.25,0.35714285714285715,0.4,0.6
497,2019-12-21,Minnesota Timberwolves,106,Portland Trail Blazers,113,True,Portland Trail Blazers,0.4482758620689655,0.37037037037037035,0.8,0.0
498,2019-12-21,Houston Rockets,139,Phoenix Suns,125,False,Houston Rockets,0.39285714285714285,0.6785714285714286,0.0,0.8
499,2019-12-21,Los Angeles Clippers,134,San Antonio Spurs,109,False,Los Angeles Clippers,0.4074074074074074,0.7,0.6,0.6
500,2019-12-21,Washington Wizards,108,Philadelphia 76ers,125,True,Philadelphia 76ers,0.6666666666666666,0.2962962962962963,0.4,0.2
501,2019-12-21,Milwaukee Bucks,123,New York Knicks,102,False,Milwaukee Bucks,0.2413793103448276,0.8620689655172413,0.6,0.8
502,2019-12-21,Chicago Bulls,119,Detroit Pistons,107,False,Chicago Bulls,0.3793103448275862,0.36666666666666664,0.2,0.6
503,2019-12-21,Utah Jazz,114,Charlotte Hornets,107,False,Utah Jazz,0.41935483870967744,0.6071428571428571,0.6,0.8
504,2019-12-21,Sacramento Kings,115,Memphis Grizzlies,119,True,Memphis Grizzlies,0.3448275862068966,0.42857142857142855,0.4,0.4
505,2019-12-21,Atlanta Hawks,112,Brooklyn Nets,122,True,Brooklyn Nets,0.5357142857142857,0.20689655172413793,0.4,0.0
506,2019-12-22,Dallas Mavericks,107,Toronto Raptors,110,True,Toronto Raptors,0.7142857142857143,0.6785714285714286,0.8,0.6
507,2019-12-22,Charlotte Hornets,93,Boston Celtics,119,True,Boston Celtics,0.7307692307692307,0.40625,0.6,0.4
508,2019-12-22,Indiana Pacers,89,Milwaukee Bucks,117,True,Milwaukee Bucks,0.8666666666666667,0.6896551724137931,0.8,1.0
509,2019-12-22,Los Angeles Clippers,112,Oklahoma City Thunder,118,True,Oklahoma City Thunder,0.5,0.7096774193548387,0.6,0.6
510,2019-12-22,Denver Nuggets,128,Los Angeles Lakers,104,False,Denver Nuggets,0.8275862068965517,0.7037037037037037,0.6,1.0
511,2019-12-23,Chicago Bulls,95,Orlando Magic,103,True,Orlando Magic,0.41379310344827586,0.3870967741935484,0.2,0.6
512,2019-12-23,Washington Wizards,121,New York Knicks,115,False,Washington Wizards,0.23333333333333334,0.2857142857142857,0.4,0.2
513,2019-12-23,Toronto Raptors,115,Indiana Pacers,120,True,Indiana Pacers,0.6666666666666666,0.7241379310344828,0.8,1.0
514,2019-12-23,Atlanta Hawks,118,Cleveland Cavaliers,121,True,Cleveland Cavaliers,0.27586206896551724,0.2,0.6,0.0
515,2019-12-23,Philadelphia 76ers,125,Detroit Pistons,109,False,Philadelphia 76ers,0.36666666666666664,0.6774193548387096,0.2,0.4
516,2019-12-23,Utah Jazz,104,Miami Heat,107,True,Miami Heat,0.7241379310344828,0.6206896551724138,0.6,1.0
517,2019-12-23,San Antonio Spurs,145,Memphis Grizzlies,115,False,San Antonio Spurs,0.36666666666666664,0.39285714285714285,0.6,0.4
518,2019-12-23,Denver Nuggets,113,Phoenix Suns,111,False,Denver Nuggets,0.3793103448275862,0.7142857142857143,0.0,1.0
519,2019-12-23,New Orleans Pelicans,102,Portland Trail Blazers,94,False,New Orleans Pelicans,0.4666666666666667,0.23333333333333334,0.8,0.2
520,2019-12-23,Houston Rockets,113,Sacramento Kings,104,False,Houston Rockets,0.41379310344827586,0.6896551724137931,0.2,0.8
521,2019-12-23,Minnesota Timberwolves,104,Golden State Warriors,113,True,Golden State Warriors,0.2,0.35714285714285715,0.2,0.0
522,2019-12-25,Milwaukee Bucks,109,Philadelphia 76ers,121,True,Philadelphia 76ers,0.6875,0.8709677419354839,0.4,0.8
523,2019-12-25,Houston Rockets,104,Golden State Warriors,116,True,Golden State Warriors,0.22580645161290322,0.7,0.4,0.8
524,2019-12-25,Boston Celtics,118,Toronto Raptors,102,False,Boston Celtics,0.7,0.7407407407407407,0.8,0.6
525,2019-12-25,Los Angeles Clippers,111,Los Angeles Lakers,106,False,Los Angeles Clippers,0.8,0.6875,0.4,0.4
526,2019-12-25,New Orleans Pelicans,112,Denver Nuggets,100,False,New Orleans Pelicans,0.7241379310344828,0.25806451612903225,1.0,0.4
527,2019-12-26,Washington Wizards,102,Detroit Pistons,132,True,Detroit Pistons,0.3548387096774194,0.3103448275862069,0.0,0.4
528,2019-12-26,New York Knicks,94,Brooklyn Nets,82,False,New York Knicks,0.5517241379310345,0.22580645161290322,0.6,0.2
529,2019-12-26,San Antonio Spurs,98,Dallas Mavericks,102,True,Dallas Mavericks,0.6551724137931034,0.41379310344827586,0.4,0.6
530,2019-12-26,Memphis Grizzlies,110,Oklahoma City Thunder,97,False,Memphis Grizzlies,0.5172413793103449,0.3548387096774194,0.8,0.4
531,2019-12-26,Minnesota Timberwolves,105,Sacramento Kings,104,False,Minnesota Timberwolves,0.4,0.3448275862068966,0.2,0.0
532,2019-12-26,Portland Trail Blazers,115,Utah Jazz,121,True,Utah Jazz,0.6,0.45161290322580644,0.8,0.8
533,2019-12-27,Indiana Pacers,112,Miami Heat,113,True,Miami Heat,0.7333333333333333,0.6774193548387096,0.8,0.8
534,2019-12-27,Phoenix Suns,96,Golden State Warriors,105,True,Golden State Warriors,0.25,0.36666666666666664,0.6,0.0
535,2019-12-27,Philadelphia 76ers,97,Orlando Magic,98,True,Orlando Magic,0.43333333333333335,0.696969696969697,0.4,0.6
536,2019-12-27,Oklahoma City Thunder,104,Charlotte Hornets,102,False,Oklahoma City Thunder,0.3939393939393939,0.5,0.2,0.8
537,2019-12-27,Milwaukee Bucks,112,Atlanta Hawks,86,False,Milwaukee Bucks,0.1935483870967742,0.84375,0.0,0.6
538,2019-12-27,Cleveland Cavaliers,117,Boston Celtics,129,True,Boston Celtics,0.75,0.3,0.8,0.6
539,2019-12-28,Memphis Grizzlies,110,Denver Nuggets,119,True,Denver Nuggets,0.7,0.375,0.8,0.4
540,2019-12-28,Toronto Raptors,113,Boston Celtics,97,False,Toronto Raptors,0.7586206896551724,0.6774193548387096,1.0,0.6
541,2019-12-28,Indiana Pacers,98,New Orleans Pelicans,120,True,New Orleans Pelicans,0.28125,0.65625,0.6,0.6
542,2019-12-28,Atlanta Hawks,81,Chicago Bulls,116,True,Chicago Bulls,0.375,0.1875,0.6,0.0
543,2019-12-28,Brooklyn Nets,98,Houston Rockets,108,True,Houston Rockets,0.6774193548387096,0.5333333333333333,0.8,0.6
544,2019-12-28,Philadelphia 76ers,116,Miami Heat,117,True,Miami Heat,0.7419354838709677,0.6764705882352942,0.8,0.6
545,2019-12-28,Cleveland Cavaliers,94,Minnesota Timberwolves,88,False,Cleveland Cavaliers,0.36666666666666664,0.2903225806451613,0.2,0.6
546,2019-12-28,New York Knicks,107,Washington Wizards,100,False,New York Knicks,0.3,0.25,0.2,0.4
547,2019-12-28,Dallas Mavericks,141,Golden State Warriors,121,False,Dallas Mavericks,0.2727272727272727,0.6666666666666666,0.8,0.6
548,2019-12-28,Orlando Magic,100,Milwaukee Bucks,111,True,Milwaukee Bucks,0.8484848484848485,0.45161290322580644,0.8,0.4
549,2019-12-28,Phoenix Suns,112,Sacramento Kings,110,False,Phoenix Suns,0.3870967741935484,0.3548387096774194,0.0,0.0
550,2019-12-28,Detroit Pistons,109,San Antonio Spurs,136,True,San Antonio Spurs,0.4,0.375,0.4,0.2
551,2019-12-28,Utah Jazz,120,Los Angeles Clippers,107,False,Utah Jazz,0.696969696969697,0.6129032258064516,0.6,0.8
552,2019-12-28,Los Angeles Lakers,128,Portland Trail Blazers,120,False,Los Angeles Lakers,0.4375,0.7741935483870968,0.6,0.2
553,2019-12-29,Sacramento Kings,115,Denver Nuggets,120,True,Denver Nuggets,0.7096774193548387,0.375,0.8,0.0
554,2019-12-29,Charlotte Hornets,104,Memphis Grizzlies,117,True,Memphis Grizzlies,0.36363636363636365,0.38235294117647056,0.4,0.2
555,2019-12-29,Houston Rockets,112,New Orleans Pelicans,127,True,New Orleans Pelicans,0.30303030303030304,0.6875,0.8,0.8
556,2019-12-29,Dallas Mavericks,95,Los Angeles Lakers,108,True,Los Angeles Lakers,0.78125,0.6774193548387096,0.2,0.6
557,2019-12-29,Oklahoma City Thunder,98,Toronto Raptors,97,False,Oklahoma City Thunder,0.6875,0.5161290322580645,0.6,0.8
558,2019-12-30,Detroit Pistons,81,Utah Jazz,104,True,Utah Jazz,0.625,0.36363636363636365,0.8,0.2
559,2019-12-30,Phoenix Suns,122,Portland Trail Blazers,116,False,Phoenix Suns,0.42424242424242425,0.375,0.4,0.2
560,2019-12-30,Milwaukee Bucks,123,Chicago Bulls,102,False,Milwaukee Bucks,0.3939393939393939,0.8529411764705882,0.6,0.8
561,2019-12-30,Miami Heat,105,Washington Wizards,123,True,Washington Wizards,0.2903225806451613,0.75,0.2,1.0
562,2019-12-30,Atlanta Hawks,101,Orlando Magic,93,False,Atlanta Hawks,0.4375,0.18181818181818182,0.4,0.0
563,2019-12-30,Brooklyn Nets,115,Minnesota Timberwolves,122,True,Minnesota Timberwolves,0.3548387096774194,0.5161290322580645,0.2,0.4
564,2019-12-31,Boston Celtics,109,Charlotte Hornets,92,False,Boston Celtics,0.37142857142857144,0.7333333333333333,0.0,0.8
565,2019-12-31,Los Angeles Clippers,105,Sacramento Kings,87,False,Los Angeles Clippers,0.36363636363636365,0.6764705882352942,0.0,0.4
566,2019-12-31,Denver Nuggets,104,Houston Rockets,130,True,Houston Rockets,0.6666666666666666,0.71875,0.6,0.8
567,2019-12-31,Golden State Warriors,113,San Antonio Spurs,117,True,San Antonio Spurs,0.41935483870967744,0.2647058823529412,0.6,0.8
568,2019-12-31,Cleveland Cavaliers,97,Toronto Raptors,117,True,Toronto Raptors,0.6666666666666666,0.3125,0.4,0.8
569,2019-12-31,Dallas Mavericks,101,Oklahoma City Thunder,106,True,Oklahoma City Thunder,0.53125,0.65625,0.8,0.6
570,2019-12-31,Philadelphia 76ers,97,Indiana Pacers,115,True,Indiana Pacers,0.6363636363636364,0.6571428571428571,0.4,0.6
571,2020-01-01,Orlando Magic,122,Washington Wizards,101,False,Orlando Magic,0.3125,0.42424242424242425,0.4,0.4
572,2020-01-01,Portland Trail Blazers,93,New York Knicks,117,True,New York Knicks,0.2727272727272727,0.4117647058823529,0.4,0.2
573,2020-01-01,Minnesota Timberwolves,104,Milwaukee Bucks,106,True,Milwaukee Bucks,0.8571428571428571,0.375,0.8,0.4
574,2020-01-01,Phoenix Suns,107,Los Angeles Lakers,117,True,Los Angeles Lakers,0.7878787878787878,0.3939393939393939,0.4,0.4
575,2020-01-02,Golden State Warriors,84,Minnesota Timberwolves,99,True,Minnesota Timberwolves,0.36363636363636365,0.2571428571428571,0.4,0.6
576,2020-01-02,Charlotte Hornets,109,Cleveland Cavaliers,106,False,Charlotte Hornets,0.30303030303030304,0.3611111111111111,0.6,0.0
577,2020-01-02,Denver Nuggets,124,Indiana Pacers,116,False,Denver Nuggets,0.6470588235294118,0.696969696969697,0.4,0.6
578,2020-01-02,Detroit Pistons,112,Los Angeles Clippers,126,True,Los Angeles Clippers,0.6857142857142857,0.35294117647058826,0.6,0.2
579,2020-01-02,Memphis Grizzlies,123,Sacramento Kings,128,True,Sacramento Kings,0.35294117647058826,0.38235294117647056,0.0,0.6
580,2020-01-02,Oklahoma City Thunder,109,San Antonio Spurs,103,False,Oklahoma City Thunder,0.4375,0.5454545454545454,0.6,0.8
581,2020-01-02,Toronto Raptors,76,Miami Heat,84,True,Miami Heat,0.7272727272727273,0.6764705882352942,0.8,0.4
582,2020-01-02,Utah Jazz,102,Chicago Bulls,98,False,Utah Jazz,0.38235294117647056,0.6363636363636364,0.6,0.8
583,2020-01-02,Brooklyn Nets,111,Dallas Mavericks,123,True,Dallas Mavericks,0.6363636363636364,0.5,0.4,0.2
584,2020-01-03,New Orleans Pelicans,113,Los Angeles Lakers,123,True,Los Angeles Lakers,0.7941176470588235,0.3235294117647059,0.6,0.8
585,2020-01-03,Atlanta Hawks,106,Boston Celtics,109,True,Boston Celtics,0.7419354838709677,0.20588235294117646,0.8,0.2
586,2020-01-03,Miami Heat,85,Orlando Magic,105,True,Orlando Magic,0.4411764705882353,0.7352941176470589,0.6,0.8
587,2020-01-03,Portland Trail Blazers,122,Washington Wizards,103,False,Portland Trail Blazers,0.30303030303030304,0.4,0.4,0.0
588,2020-01-03,Philadelphia 76ers,108,Houston Rockets,118,True,Houston Rockets,0.6764705882352942,0.6388888888888888,0.6,0.4
589,2020-01-03,New York Knicks,112,Phoenix Suns,120,True,Phoenix Suns,0.38235294117647056,0.29411764705882354,0.4,0.6
590,2020-01-04,Indiana Pacers,111,Atlanta Hawks,116,True,Atlanta Hawks,0.2,0.6285714285714286,0.2,0.4
591,2020-01-04,Memphis Grizzlies,140,Los Angeles Clippers,114,False,Memphis Grizzlies,0.6944444444444444,0.37142857142857144,0.6,0.4
592,2020-01-04,Toronto Raptors,121,Brooklyn Nets,102,False,Toronto Raptors,0.48484848484848486,0.6571428571428571,0.2,0.4
593,2020-01-04,Utah Jazz,109,Orlando Magic,96,False,Utah Jazz,0.45714285714285713,0.6470588235294118,0.6,0.8
594,2020-01-04,New Orleans Pelicans,117,Sacramento Kings,115,False,New Orleans Pelicans,0.37142857142857144,0.3142857142857143,0.2,0.8
595,2020-01-04,Oklahoma City Thunder,121,Cleveland Cavaliers,106,False,Oklahoma City Thunder,0.29411764705882354,0.5588235294117647,0.4,0.8
596,2020-01-04,Boston Celtics,111,Chicago Bulls,104,False,Boston Celtics,0.37142857142857144,0.75,0.4,0.8
597,2020-01-04,Denver Nuggets,114,Washington Wizards,128,True,Washington Wizards,0.29411764705882354,0.7058823529411765,0.2,0.6
598,2020-01-04,Charlotte Hornets,123,Dallas Mavericks,120,False,Charlotte Hornets,0.6470588235294118,0.3783783783783784,0.6,0.2
599,2020-01-04,Detroit Pistons,111,Golden State Warriors,104,False,Detroit Pistons,0.25,0.34285714285714286,0.4,0.2
600,2020-01-04,San Antonio Spurs,118,Milwaukee Bucks,127,True,Milwaukee Bucks,0.8611111111111112,0.42424242424242425,0.8,0.6
601,2020-01-05,Minnesota Timberwolves,118,Cleveland Cavaliers,103,False,Minnesota Timberwolves,0.2857142857142857,0.38235294117647056,0.2,0.6
602,2020-01-05,Detroit Pistons,99,Los Angeles Lakers,106,True,Los Angeles Lakers,0.8,0.3611111111111111,0.8,0.4
603,2020-01-05,Memphis Grizzlies,121,Phoenix Suns,114,False,Memphis Grizzlies,0.4,0.3888888888888889,0.6,0.6
604,2020-01-05,New York Knicks,132,Los Angeles Clippers,135,True,Los Angeles Clippers,0.6756756756756757,0.2857142857142857,0.6,0.6
605,2020-01-05,Portland Trail Blazers,111,Miami Heat,122,True,Miami Heat,0.7142857142857143,0.4166666666666667,0.6,0.2
606,2020-01-06,Indiana Pacers,115,Charlotte Hornets,104,False,Indiana Pacers,0.39473684210526316,0.6111111111111112,0.4,0.2
607,2020-01-06,Brooklyn Nets,89,Orlando Magic,101,True,Orlando Magic,0.4444444444444444,0.47058823529411764,0.4,0.0
608,2020-01-06,Oklahoma City Thunder,113,Philadelphia 76ers,120,True,Philadelphia 76ers,0.6216216216216216,0.5714285714285714,0.2,1.0
609,2020-01-06,Boston Celtics,94,Washington Wizards,99,True,Washington Wizards,0.3142857142857143,0.7575757575757576,0.4,0.8
610,2020-01-06,Denver Nuggets,123,Atlanta Hawks,115,False,Denver Nuggets,0.2222222222222222,0.6857142857142857,0.4,0.6
611,2020-01-06,Utah Jazz,128,New Orleans Pelicans,126,False,Utah Jazz,0.3333333333333333,0.6571428571428571,0.8,1.0
612,2020-01-06,Chicago Bulls,110,Dallas Mavericks,118,True,Dallas Mavericks,0.6285714285714286,0.3611111111111111,0.4,0.2
613,2020-01-06,Milwaukee Bucks,104,San Antonio Spurs,126,True,San Antonio Spurs,0.4117647058823529,0.8648648648648649,0.4,1.0
614,2020-01-06,Golden State Warriors,98,Sacramento Kings,111,True,Sacramento Kings,0.3611111111111111,0.24324324324324326,0.2,0.2
615,2020-01-07,Minnesota Timberwolves,112,Memphis Grizzlies,119,True,Memphis Grizzlies,0.40540540540540543,0.4,0.6,0.6
616,2020-01-07,Detroit Pistons,115,Cleveland Cavaliers,113,False,Detroit Pistons,0.2777777777777778,0.35135135135135137,0.2,0.2
617,2020-01-07,Portland Trail Blazers,101,Toronto Raptors,99,False,Portland Trail Blazers,0.6666666666666666,0.40540540540540543,0.6,0.2
618,2020-01-07,Oklahoma City Thunder,111,Brooklyn Nets,103,False,Oklahoma City Thunder,0.45714285714285713,0.5555555555555556,0.0,0.8
619,2020-01-07,New York Knicks,87,Los Angeles Lakers,117,True,Los Angeles Lakers,0.8055555555555556,0.2777777777777778,1.0,0.6
620,2020-01-07,Sacramento Kings,114,Phoenix Suns,103,False,Sacramento Kings,0.3888888888888889,0.3783783783783784,0.6,0.4
621,2020-01-08,Washington Wizards,89,Orlando Magic,123,True,Orlando Magic,0.4594594594594595,0.3333333333333333,0.6,0.6
622,2020-01-08,Toronto Raptors,112,Charlotte Hornets,110,False,Toronto Raptors,0.38461538461538464,0.6486486486486487,0.4,0.4
623,2020-01-08,Miami Heat,122,Indiana Pacers,108,False,Miami Heat,0.6216216216216216,0.7222222222222222,0.4,0.6
624,2020-01-08,San Antonio Spurs,129,Boston Celtics,114,False,San Antonio Spurs,0.7352941176470589,0.42857142857142855,0.6,0.6
625,2020-01-08,Houston Rockets,122,Atlanta Hawks,115,False,Houston Rockets,0.21621621621621623,0.6857142857142857,0.4,0.6
626,2020-01-08,Denver Nuggets,107,Dallas Mavericks,106,False,Denver Nuggets,0.6388888888888888,0.6944444444444444,0.4,0.6
627,2020-01-08,Chicago Bulls,108,New Orleans Pelicans,123,True,New Orleans Pelicans,0.32432432432432434,0.35135135135135137,0.6,0.2
628,2020-01-08,New York Knicks,104,Utah Jazz,128,True,Utah Jazz,0.6666666666666666,0.2702702702702703,1.0,0.4
629,2020-01-08,Milwaukee Bucks,107,Golden State Warriors,98,False,Milwaukee Bucks,0.23684210526315788,0.8421052631578947,0.0,0.8
630,2020-01-09,Cleveland Cavaliers,115,Detroit Pistons,112,False,Cleveland Cavaliers,0.3684210526315789,0.2702702702702703,0.4,0.0
631,2020-01-09,Boston Celtics,98,Philadelphia 76ers,109,True,Philadelphia 76ers,0.631578947368421,0.7142857142857143,0.2,0.6
632,2020-01-09,Portland Trail Blazers,102,Minnesota Timberwolves,116,True,Minnesota Timberwolves,0.3888888888888889,0.42105263157894735,0.6,0.4
633,2020-01-09,Houston Rockets,92,Oklahoma City Thunder,113,True,Oklahoma City Thunder,0.5675675675675675,0.6944444444444444,0.8,0.8
634,2020-01-10,Golden State Warriors,100,Los Angeles Clippers,109,True,Los Angeles Clippers,0.6842105263157895,0.23076923076923078,0.6,0.0
635,2020-01-10,Milwaukee Bucks,127,Sacramento Kings,106,False,Milwaukee Bucks,0.39473684210526316,0.8461538461538461,0.6,0.8
636,2020-01-10,Los Angeles Lakers,129,Dallas Mavericks,114,False,Los Angeles Lakers,0.6216216216216216,0.8108108108108109,0.4,1.0
637,2020-01-10,Charlotte Hornets,92,Utah Jazz,109,True,Utah Jazz,0.6756756756756757,0.375,1.0,0.4
638,2020-01-10,Orlando Magic,94,Phoenix Suns,98,True,Phoenix Suns,0.3783783783783784,0.47368421052631576,0.4,0.8
639,2020-01-10,New Orleans Pelicans,123,New York Knicks,111,False,New Orleans Pelicans,0.2631578947368421,0.34210526315789475,0.2,0.6
640,2020-01-10,Indiana Pacers,116,Chicago Bulls,105,False,Indiana Pacers,0.34210526315789475,0.6052631578947368,0.0,0.4
641,2020-01-10,Miami Heat,113,Brooklyn Nets,117,True,Brooklyn Nets,0.4444444444444444,0.7297297297297297,0.0,0.6
642,2020-01-10,Atlanta Hawks,101,Washington Wizards,111,True,Washington Wizards,0.32432432432432434,0.21052631578947367,0.4,0.4
643,2020-01-10,San Antonio Spurs,121,Memphis Grizzlies,134,True,Memphis Grizzlies,0.42105263157894735,0.4444444444444444,0.8,0.6
644,2020-01-11,Cleveland Cavaliers,111,Denver Nuggets,103,False,Cleveland Cavaliers,0.7027027027027027,0.2894736842105263,0.6,0.2
645,2020-01-11,Milwaukee Bucks,122,Portland Trail Blazers,101,False,Milwaukee Bucks,0.41025641025641024,0.85,0.4,0.8
646,2020-01-11,Minnesota Timberwolves,109,Houston Rockets,139,True,Houston Rockets,0.6756756756756757,0.40540540540540543,0.6,0.6
647,2020-01-11,Philadelphia 76ers,91,Dallas Mavericks,109,True,Dallas Mavericks,0.6052631578947368,0.6410256410256411,0.4,0.4
648,2020-01-11,Los Angeles Lakers,125,Oklahoma City Thunder,110,False,Los Angeles Lakers,0.5789473684210527,0.8157894736842105,0.8,1.0
649,2020-01-11,New Orleans Pelicans,105,Boston Celtics,140,True,Boston Celtics,0.6944444444444444,0.358974358974359,0.4,0.6
650,2020-01-11,Chicago Bulls,108,Detroit Pistons,99,False,Chicago Bulls,0.358974358974359,0.3333333333333333,0.4,0.0
651,2020-01-12,Miami Heat,121,New York Knicks,124,True,New York Knicks,0.2564102564102564,0.7105263157894737,0.0,0.6
652,2020-01-12,Utah Jazz,127,Washington Wizards,116,False,Utah Jazz,0.34210526315789475,0.6842105263157895,0.6,1.0
653,2020-01-12,Atlanta Hawks,86,Brooklyn Nets,108,True,Brooklyn Nets,0.4594594594594595,0.20512820512820512,0.2,0.2
654,2020-01-12,Golden State Warriors,102,Memphis Grizzlies,122,True,Memphis Grizzlies,0.4358974358974359,0.225,0.8,0.0
655,2020-01-12,San Antonio Spurs,105,Toronto Raptors,104,False,San Antonio Spurs,0.6578947368421053,0.43243243243243246,0.6,0.4
656,2020-01-12,Los Angeles Clippers,104,Denver Nuggets,114,True,Denver Nuggets,0.6842105263157895,0.6923076923076923,0.6,0.8
657,2020-01-12,Charlotte Hornets,92,Phoenix Suns,100,True,Phoenix Suns,0.39473684210526316,0.36585365853658536,0.4,0.4
658,2020-01-13,New Orleans Pelicans,117,Detroit Pistons,110,False,New Orleans Pelicans,0.35,0.35,0.4,0.6
659,2020-01-13,Philadelphia 76ers,95,Indiana Pacers,101,True,Indiana Pacers,0.6153846153846154,0.625,0.4,0.4
660,2020-01-13,Chicago Bulls,101,Boston Celtics,113,True,Boston Celtics,0.7027027027027027,0.35,0.4,0.2
661,2020-01-13,Oklahoma City Thunder,117,Minnesota Timberwolves,104,False,Oklahoma City Thunder,0.39473684210526316,0.5641025641025641,0.6,0.6
662,2020-01-13,Charlotte Hornets,112,Portland Trail Blazers,115,True,Portland Trail Blazers,0.4,0.35714285714285715,0.4,0.2
663,2020-01-13,Orlando Magic,114,Sacramento Kings,112,False,Orlando Magic,0.38461538461538464,0.46153846153846156,0.6,0.6
664,2020-01-13,Cleveland Cavaliers,99,Los Angeles Lakers,128,True,Los Angeles Lakers,0.8205128205128205,0.3076923076923077,1.0,0.4
665,2020-01-14,Cleveland Cavaliers,103,Los Angeles Clippers,128,True,Los Angeles Clippers,0.675,0.3,0.6,0.4
666,2020-01-14,Utah Jazz,118,Brooklyn Nets,107,False,Utah Jazz,0.47368421052631576,0.6923076923076923,0.4,1.0
667,2020-01-14,Houston Rockets,110,Memphis Grizzlies,121,True,Memphis Grizzlies,0.45,0.6842105263157895,1.0,0.8
668,2020-01-14,New York Knicks,102,Milwaukee Bucks,128,True,Milwaukee Bucks,0.8536585365853658,0.275,0.8,0.2
669,2020-01-14,Dallas Mavericks,124,Golden State Warriors,97,False,Dallas Mavericks,0.21951219512195122,0.6153846153846154,0.0,0.4
670,2020-01-14,Phoenix Suns,110,Atlanta Hawks,123,True,Atlanta Hawks,0.2,0.41025641025641024,0.2,0.6
671,2020-01-15,Brooklyn Nets,106,Philadelphia 76ers,117,True,Philadelphia 76ers,0.6097560975609756,0.46153846153846156,0.4,0.4
672,2020-01-15,Detroit Pistons,116,Boston Celtics,103,False,Detroit Pistons,0.7105263157894737,0.34146341463414637,0.4,0.2
673,2020-01-15,Washington Wizards,106,Chicago Bulls,115,True,Chicago Bulls,0.34146341463414637,0.3333333333333333,0.2,0.6
674,2020-01-15,Indiana Pacers,104,Minnesota Timberwolves,99,False,Indiana Pacers,0.38461538461538464,0.625,0.4,0.6
675,2020-01-15,Toronto Raptors,130,Oklahoma City Thunder,121,False,Toronto Raptors,0.575,0.6410256410256411,0.6,0.4
676,2020-01-15,Charlotte Hornets,86,Denver Nuggets,100,True,Denver Nuggets,0.6923076923076923,0.3488372093023256,0.6,0.0
677,2020-01-15,Portland Trail Blazers,117,Houston Rockets,107,False,Portland Trail Blazers,0.6666666666666666,0.4146341463414634,0.6,0.4
678,2020-01-15,Dallas Mavericks,127,Sacramento Kings,123,False,Dallas Mavericks,0.375,0.625,0.4,0.6
679,2020-01-15,Orlando Magic,119,Los Angeles Lakers,118,False,Orlando Magic,0.825,0.475,1.0,0.6
680,2020-01-15,San Antonio Spurs,100,Miami Heat,106,True,Miami Heat,0.6923076923076923,0.4473684210526316,0.4,0.6
681,2020-01-16,Orlando Magic,95,Los Angeles Clippers,122,True,Los Angeles Clippers,0.6829268292682927,0.4878048780487805,0.6,0.8
682,2020-01-16,Boston Celtics,123,Milwaukee Bucks,128,True,Milwaukee Bucks,0.8571428571428571,0.6923076923076923,0.8,0.4
683,2020-01-16,Utah Jazz,132,New Orleans Pelicans,138,True,New Orleans Pelicans,0.36585365853658536,0.7,0.6,1.0
684,2020-01-16,Phoenix Suns,121,New York Knicks,98,False,Phoenix Suns,0.2682926829268293,0.4,0.2,0.4
685,2020-01-16,Denver Nuggets,134,Golden State Warriors,131,False,Denver Nuggets,0.21428571428571427,0.7,0.0,0.8
686,2020-01-17,Minnesota Timberwolves,114,Indiana Pacers,116,True,Indiana Pacers,0.6341463414634146,0.375,0.8,0.2
687,2020-01-17,Chicago Bulls,89,Philadelphia 76ers,100,True,Philadelphia 76ers,0.6190476190476191,0.35714285714285715,0.6,0.4
688,2020-01-17,Washington Wizards,111,Toronto Raptors,140,True,Toronto Raptors,0.65,0.325,0.6,0.4
689,2020-01-17,Cleveland Cavaliers,109,Memphis Grizzlies,113,True,Memphis Grizzlies,0.4634146341463415,0.2926829268292683,1.0,0.4
690,2020-01-17,Miami Heat,115,Oklahoma City Thunder,108,False,Miami Heat,0.5609756097560976,0.7,0.6,0.6
